id,Time,language,similarity-score,url,title,fid_x,publisher,class,heads,relation,tails,inference,allinferences,heads-senti,senti-str-headline
987745322,2018-11-06 14:07:00+00:00,eng,0.5,https://www.technologyreview.com/the-download/612385/the-uks-information-watchdog-has-called-out-a-disturbing-disregard-for-voters/,"The UK's information watchdog has called out ""a disturbing disregard for voters' personal privacy""",eng-4399752,technologyreview.com,sure-information-crossing,"The UK's information watchdog has called out ""a disturbing disregard for voters' personal privacy""",Reacted. consists of . has sub event. becuase. Effected. Intended. needed. wanted. wanted. 2775, angry.  careless.  have to make a decision.  the government to be held accountable.  the government to be held accountable.  the public to know what is going on.  to find out what is going on.  to inform the public.  to make a report on the matter. 2775,Reacted angry. consists of  careless. has sub event have to make a decision. becuase the government to be held accountable. Effected the government to be held accountable. Intended the public to know what is going on. needed to find out what is going on. wanted to inform the public. wanted to make a report on the matter. 2775,"The UK's information watchdog has called out ""a disturbing disregard for voters' personal privacy"". Reacted angry. consists of  careless. has sub event have to make a decision. becuase the government to be held accountable. Effected the government to be held accountable. Intended the public to know what is going on. needed to find out what is going on. wanted to inform the public. wanted to make a report on the matter. 2775",-0.6597,The sentiment score is negative
996243826,2018-11-16 16:23:00+00:00,eng,0.4,https://www.charismamag.com/blogs/the-strang-report/39340-what-christians-need-to-know-about-florida-s-suspicious-recount-in-broward-county,What Christians Need to Know About Florida's Suspicious Recount in Broward County,eng-4427259,charismamag.com,sure-information-crossing,What Christians Need to Know About Florida's Suspicious Recount in Broward County,consists of . needed. wanted. wanted. becuase. want to. has sub event. want to. Caused. isFilledBy. It can be becuase. Reacted. 2784, religious.  to be a voter in the election.  to vote for the candidate they believe in.  to vote in the election.  what they need to know.  what to do about it.  what to do about it.  what to do about it.  what's going on.  what's going on.  What's going on in Broward County is very important..  worried. 2784,consists of  religious. needed to be a voter in the election. wanted to vote for the candidate they believe in. wanted to vote in the election. becuase what they need to know. want to what to do about it. has sub event what to do about it. want to what to do about it. Caused what's going on. isFilledBy what's going on. It can be becuase What's going on in Broward County is very important.. Reacted worried. 2784,What Christians Need to Know About Florida's Suspicious Recount in Broward County. consists of  religious. needed to be a voter in the election. wanted to vote for the candidate they believe in. wanted to vote in the election. becuase what they need to know. want to what to do about it. has sub event what to do about it. want to what to do about it. Caused what's going on. isFilledBy what's going on. It can be becuase What's going on in Broward County is very important.. Reacted worried. 2784,-0.3612,The sentiment score is negative
994886605,2018-11-15 05:51:00+00:00,eng,0.7,https://japantoday.com/category/world/update-1-pence-says-trump-to-meet-n.-korea's-kim-in-2019-won't-allow-broken-promises,Pence says Trump to meet N Korea's Kim in 2019; won't allow broken promises,eng-4422552,japantoday.com,sure-information-crossing,Pence says Trump to meet N Korea's Kim in 2019; won't allow broken promises,Reacted. becuase. want to. It can be becuase. Caused. want to. isFilledBy. consists of . Intended. needed. wanted. wanted. has sub event. 2808, happy.  Pays attention to the situation..  PersonX is not allowed to meet with PersonY..  PersonX is not in charge of the meeting..  PersonY is not allowed to meet with PersonY..  PersonY is not allowed to meet with PersonY..  speech.  strong.  to be a leader.  to have a meeting with Kim.  to make a deal with Kim.  to make a deal with Kim.  to meet with N Korea's Kim in 2019. 2808,Reacted happy. becuase Pays attention to the situation.. want to PersonX is not allowed to meet with PersonY.. It can be becuase PersonX is not in charge of the meeting.. Caused PersonY is not allowed to meet with PersonY.. want to PersonY is not allowed to meet with PersonY.. isFilledBy speech. consists of  strong. Intended to be a leader. needed to have a meeting with Kim. wanted to make a deal with Kim. wanted to make a deal with Kim. has sub event to meet with N Korea's Kim in 2019. 2808,Pence says Trump to meet N Korea's Kim in 2019; won't allow broken promises. Reacted happy. becuase Pays attention to the situation.. want to PersonX is not allowed to meet with PersonY.. It can be becuase PersonX is not in charge of the meeting.. Caused PersonY is not allowed to meet with PersonY.. want to PersonY is not allowed to meet with PersonY.. isFilledBy speech. consists of  strong. Intended to be a leader. needed to have a meeting with Kim. wanted to make a deal with Kim. wanted to make a deal with Kim. has sub event to meet with N Korea's Kim in 2019. 2808,-0.0762,The sentiment score is negative
1037118406,2019-01-10 14:17:00+00:00,eng,0.7,http://theconversation.com/tshisekedis-victory-in-the-drc-is-historic-but-controversial-109673,Tshisekedi's victory in the DRC is historic -- but controversial,eng-4527431,theconversation.com,sure-information-crossing,Tshisekedi's victory in the DRC is historic -- but controversial,consists of . Reacted. wanted. needed. wanted. want to. becuase. Caused. want to. Effected. Effected. isFilledBy. has sub event. It can be becuase. 2907, political.  proud.  to celebrate the victory.  to win the election.  to win the election.  Tshisekedi's victory in the DRC is controversial.  Tshisekedi's victory in the DRC is controversial.  Tshisekedi's victory in the DRC is controversial.  Tshisekedi's victory in the DRC is controversial.  Tshisekedi's victory in the DRC is controversial.  Tshisekedi's victory in the DRC is controversial.  Tshisekedi's victory in the DRC is controversial.  Tshisekedi's victory in the DRC is controversial.  Tshisekedi's victory in the DRC is controversial.. 2907,consists of  political. Reacted proud. wanted to celebrate the victory. needed to win the election. wanted to win the election. want to Tshisekedi's victory in the DRC is controversial. becuase Tshisekedi's victory in the DRC is controversial. Caused Tshisekedi's victory in the DRC is controversial. want to Tshisekedi's victory in the DRC is controversial. Effected Tshisekedi's victory in the DRC is controversial. Effected Tshisekedi's victory in the DRC is controversial. isFilledBy Tshisekedi's victory in the DRC is controversial. has sub event Tshisekedi's victory in the DRC is controversial. It can be becuase Tshisekedi's victory in the DRC is controversial.. 2907,Tshisekedi's victory in the DRC is historic -- but controversial. consists of  political. Reacted proud. wanted to celebrate the victory. needed to win the election. wanted to win the election. want to Tshisekedi's victory in the DRC is controversial. becuase Tshisekedi's victory in the DRC is controversial. Caused Tshisekedi's victory in the DRC is controversial. want to Tshisekedi's victory in the DRC is controversial. Effected Tshisekedi's victory in the DRC is controversial. Effected Tshisekedi's victory in the DRC is controversial. isFilledBy Tshisekedi's victory in the DRC is controversial. has sub event Tshisekedi's victory in the DRC is controversial. It can be becuase Tshisekedi's victory in the DRC is controversial.. 2907,-0.296,The sentiment score is negative
1044691501,2019-01-20 10:08:00+00:00,eng,0.4,https://tribune.com.pk/story/1892761/3-car-bomb-attack-kills-eight-security-force-members-afghanistans-south/,Car bomb attack kills eight security force members in Afghanistan's south,eng-4545817,tribune.com.pk,sure-information-crossing,Car bomb attack kills eight security force members in Afghanistan's south,isFilledBy. want to. becuase. want to. Caused. It can be becuase. Effected. has sub event. Effected. Reacted. wanted. wanted. needed. consists of . isFilledBy. want to. becuase. want to. Caused. It can be becuase. Effected. has sub event. Effected. Reacted. wanted. wanted. needed. consists of . 2988, car.  car bomb.  car bomb.  car bomb.  car bomb.  car bomb.  get injured.  get injured.  gets injured.  sad.  to get revenge on the attackers.  to get revenge on the enemy.  to have a car bomb.  violent.  car.  car bomb.  car bomb.  car bomb.  car bomb.  car bomb.  get injured.  get injured.  gets injured.  sad.  to get revenge on the attackers.  to get revenge on the enemy.  to have a car bomb.  violent. 2988,isFilledBy car. want to car bomb. becuase car bomb. want to car bomb. Caused car bomb. It can be becuase car bomb. Effected get injured. has sub event get injured. Effected gets injured. Reacted sad. wanted to get revenge on the attackers. wanted to get revenge on the enemy. needed to have a car bomb. consists of  violent. isFilledBy car. want to car bomb. becuase car bomb. want to car bomb. Caused car bomb. It can be becuase car bomb. Effected get injured. has sub event get injured. Effected gets injured. Reacted sad. wanted to get revenge on the attackers. wanted to get revenge on the enemy. needed to have a car bomb. consists of  violent. 2988,Car bomb attack kills eight security force members in Afghanistan's south. isFilledBy car. want to car bomb. becuase car bomb. want to car bomb. Caused car bomb. It can be becuase car bomb. Effected get injured. has sub event get injured. Effected gets injured. Reacted sad. wanted to get revenge on the attackers. wanted to get revenge on the enemy. needed to have a car bomb. consists of  violent. isFilledBy car. want to car bomb. becuase car bomb. want to car bomb. Caused car bomb. It can be becuase car bomb. Effected get injured. has sub event get injured. Effected gets injured. Reacted sad. wanted to get revenge on the attackers. wanted to get revenge on the enemy. needed to have a car bomb. consists of  violent. 2988,-0.8126,The sentiment score is negative
1037320618,2019-01-10 18:53:00+00:00,eng,0.6,https://www.catholicnewsagency.com/news/drc-bishops-question-presidential-election-results-97756/,DRC bishops question presidential election results,eng-4527431,catholicnewsagency.com,sure-information-crossing,DRC bishops question presidential election results,Reacted. isFilledBy. It can be becuase. want to. becuase. want to. Caused. has sub event. Effected. consists of . wanted. wanted. 3002, angry.  church.  DRC bishops are not allowed to question the election results..  DRC bishops question the results of the election.  DRC bishops question the results of the election.  DRC bishops question the results of the election.  DRC bishops question the results of the election..  get arrested.  gets arrested.  religious.  to ask for a new election.  to protest the election results. 3002,Reacted angry. isFilledBy church. It can be becuase DRC bishops are not allowed to question the election results.. want to DRC bishops question the results of the election. becuase DRC bishops question the results of the election. want to DRC bishops question the results of the election. Caused DRC bishops question the results of the election.. has sub event get arrested. Effected gets arrested. consists of  religious. wanted to ask for a new election. wanted to protest the election results. 3002,DRC bishops question presidential election results. Reacted angry. isFilledBy church. It can be becuase DRC bishops are not allowed to question the election results.. want to DRC bishops question the results of the election. becuase DRC bishops question the results of the election. want to DRC bishops question the results of the election. Caused DRC bishops question the results of the election.. has sub event get arrested. Effected gets arrested. consists of  religious. wanted to ask for a new election. wanted to protest the election results. 3002,0,The sentiment score is neutral
1037783414,2019-01-11 10:03:00+00:00,eng,0.6,https://leadership.ng/2019/01/11/dr-congo-catholic-church-says-election-tally-shows-different-winner/,DR Congo: Catholic Church Says Election Tally Shows Different Winner  --  Leadership Newspaper,eng-4527431,leadership.ng,sure-information-crossing,DR Congo: Catholic Church Says Election Tally Shows Different Winner  --  Leadership Newspaper,Caused. has sub event. It can be becuase. want to. Reacted. consists of . wanted. 3035, angry.  DR CONGO.  DR KINDA.  DR KINDA.  happy.  religious.  to make sure they are right. 3035,Caused angry. has sub event DR CONGO. It can be becuase DR KINDA. want to DR KINDA. Reacted happy. consists of  religious. wanted to make sure they are right. 3035,DR Congo: Catholic Church Says Election Tally Shows Different Winner  --  Leadership Newspaper. Caused angry. has sub event DR CONGO. It can be becuase DR KINDA. want to DR KINDA. Reacted happy. consists of  religious. wanted to make sure they are right. 3035,0.5859,The sentiment score is positive
1043196860,2019-01-18 06:34:00+00:00,eng,0.5,https://www.ripplesnigeria.com/amid-calls-for-govt-of-national-unity-au-urges-delay-in-announcing-drc-election-results/,"Amid calls for govt of national unity, AU urges delay in announcing DRC election results | Ripples Nigeria",eng-4539220,ripplesnigeria.com,sure-information-crossing,"Amid calls for govt of national unity, AU urges delay in announcing DRC election results | Ripples Nigeria",Reacted. consists of . Caused. has sub event. It can be becuase. isFilledBy. wanted. wanted. 3042, angry.  angry.  get a new government.  get a new government.  The Congolese election results are due on the 24th of this month..  the election results to be delayed.  to wait for the results.  to wait for the results. 3042,Reacted angry. consists of  angry. Caused get a new government. has sub event get a new government. It can be becuase The Congolese election results are due on the 24th of this month.. isFilledBy the election results to be delayed. wanted to wait for the results. wanted to wait for the results. 3042,"Amid calls for govt of national unity, AU urges delay in announcing DRC election results | Ripples Nigeria. Reacted angry. consists of  angry. Caused get a new government. has sub event get a new government. It can be becuase The Congolese election results are due on the 24th of this month.. isFilledBy the election results to be delayed. wanted to wait for the results. wanted to wait for the results. 3042",-0.3182,The sentiment score is negative
1044213111,2019-01-19 13:47:00+00:00,eng,0.7,http://www.osundefender.com/poland-buries-murdered-mayor/,Poland buries murdered Mayor,eng-4543425,osundefender.com,sure-information-crossing,Poland buries murdered Mayor,isFilledBy. has sub event. needed. Effected. consists of . want to. It can be becuase. Caused. Reacted. wanted. wanted. 3050, body.  bury the body.  find out who killed the mayor.  is buried in a cemetary.  mournful.  PersonX is buried in the ground..  Poland has a law against burials..  Poland's mayor was murdered..  sad.  to bury the body.  to bury the body. 3050,isFilledBy body. has sub event bury the body. needed find out who killed the mayor. Effected is buried in a cemetary. consists of  mournful. want to PersonX is buried in the ground.. It can be becuase Poland has a law against burials.. Caused Poland's mayor was murdered.. Reacted sad. wanted to bury the body. wanted to bury the body. 3050,Poland buries murdered Mayor. isFilledBy body. has sub event bury the body. needed find out who killed the mayor. Effected is buried in a cemetary. consists of  mournful. want to PersonX is buried in the ground.. It can be becuase Poland has a law against burials.. Caused Poland's mayor was murdered.. Reacted sad. wanted to bury the body. wanted to bury the body. 3050,-0.6597,The sentiment score is negative
1327298891,2019-11-06 14:56:00+00:00,eng,0.6,https://dailytimes.ng/britains-general-election-campaign-officially-begins-today/,Britain's general election campaign officially begins today  --  Daily Times Nigeria,eng-5228503,dailytimes.ng,sure-information-crossing,Britain's general election campaign officially begins today  --  Daily Times Nigeria,becuase. has sub event. Effected. Reacted. consists of . It can be becuase. Caused. needed. wanted. Intended. wanted. 3061, get ready for the election.  get ready for the election.  gets a lot of attention.  happy.  hopeful.  The election is being held today..  they want to win the election.  to be campaigning for the election.  to win the election.  to win the election.  to win the election. 3061,becuase get ready for the election. has sub event get ready for the election. Effected gets a lot of attention. Reacted happy. consists of  hopeful. It can be becuase The election is being held today.. Caused they want to win the election. needed to be campaigning for the election. wanted to win the election. Intended to win the election. wanted to win the election. 3061,Britain's general election campaign officially begins today  --  Daily Times Nigeria. becuase get ready for the election. has sub event get ready for the election. Effected gets a lot of attention. Reacted happy. consists of  hopeful. It can be becuase The election is being held today.. Caused they want to win the election. needed to be campaigning for the election. wanted to win the election. Intended to win the election. wanted to win the election. 3061,0,The sentiment score is neutral
